subj_id,rt,confidence,correct,present,easy
91,1.86879999999702,1,1,1,0
91,5.83270000000298,0.8181092875014995,1,-1,1
91,1.93470000000298,0.9189299205612884,1,1,1
91,3.30710000000149,0.8040412921908313,1,-1,0
91,3.4249000000059606,0.7337013156374901,1,1,0
91,4.1312000000029805,0.13581151493409038,0,1,1
91,3.1105,0.8579686075483928,1,-1,1
91,1.85279999999702,0.8181092875014995,1,1,0
91,4.03839999999851,0.7618373062588266,1,-1,0
91,2.87829999999702,0.4640647388496824,1,-1,1
91,2.8253999999985098,0.670395336739483,0,-1,0
91,4.02029999999702,0.506268724781687,1,1,1
91,1.7785,0.8954832617101748,1,1,0
91,1.7505999999940396,0.9892698971146296,1,1,1
91,1.86289999999851,0.965823238263516,1,1,0
91,3.645099999994039,0.6868079979352627,1,-1,1
91,4.478800000004471,0.5390940471732463,1,-1,0
91,3.7247000000029797,0.525026051862578,1,1,1
91,4.46970000000298,0.5719193695648055,1,-1,1
91,4.08419999999553,0.417171421147455,1,-1,0
91,1.9546000000014898,0.5156473883221325,1,1,0
91,3.7512000000029797,0.543783378943469,1,-1,1
91,1.6981999999955297,1,1,1,1
91,1.9176999999955298,0.7876286309950516,1,1,0
91,3.62660000000149,0.5390940471732463,1,-1,0
91,2.1706000000014902,0.9798912335741842,1,1,1
91,3.7093999999985097,0.6492933437734807,1,-1,1
91,1.82779999999702,0.872036602859061,1,1,0
91,5.187300000004471,0.5320600495179122,1,-1,0
122,2.8988000000119207,0.6416666666666666,1,-1,1
122,2.8178000000119208,0.6833333333333333,1,-1,0
122,2.483899999976158,0.6722222222222223,1,1,1
122,3.9591000000238417,0.3555555555555555,1,1,0
122,1.9786000000238422,0.5277777777777778,1,-1,0
122,2.187600000023842,0.5444444444444445,1,-1,1
122,2.128199999988079,1,1,1,1
122,3.732699999988079,0.49444444444444446,0,1,0
122,2.240099999964237,0.4083333333333333,1,-1,1
122,1.8761999999880792,1,1,1,1
122,2.141800000011921,0.5833333333333333,1,-1,0
122,2.7756000000238417,1,1,1,0
122,1.885199999988079,0.6777777777777778,1,-1,1
122,2.0152999999523167,1,1,1,0
122,1.851699999988079,1,1,1,1
122,2.304200000047684,0.5722222222222222,1,-1,0
122,1.9751999999880792,1,1,1,0
122,2.573800000011921,0.6277777777777778,1,-1,1
122,2.487,0.7388888888888889,1,-1,0
122,1.892,1,1,1,1
122,1.9852000000476835,0.6222222222222222,1,-1,0
122,2.7466000000238417,1,1,1,1
122,2.375100000023842,0.7583333333333333,1,-1,1
122,2.685600000023842,1,1,1,0
122,1.9927999999523165,1,1,1,1
122,2.1635,0.8666666666666667,1,-1,1
122,1.976,1,1,-1,0
122,2.070800000011921,0.8583333333333334,1,1,0
122,2.0963999999761582,0.8444444444444444,1,-1,1
122,2.279800000011921,0.9388888888888888,1,1,1
122,1.8238999999761578,1,1,-1,0
122,1.9306000000238421,1,1,1,0
122,1.7391999999880792,1,1,1,1
122,2.832,0.386111111111111,1,-1,1
122,1.7929000000357629,1,1,1,0
122,2.523300000011921,0.7527777777777778,1,-1,0
122,2.0397000000476835,0.8166666666666667,1,-1,0
122,1.923900000035763,1,1,1,1
122,1.945699999988079,1,1,1,0
122,3.306300000011921,0.6888888888888889,1,-1,1
122,2.897300000011921,0.7416666666666667,1,-1,0
122,2.0913999999761583,1,1,1,1
122,1.8576000000238422,1,1,1,0
122,1.95,0.8555555555555556,1,-1,1
122,1.812699999988079,1,1,1,0
122,1.652,1,1,1,1
122,1.758,1,1,-1,1
122,2.420699999988079,0.8527777777777777,1,-1,0
122,1.841199999988079,1,1,1,0
122,2.0993999999761583,1,1,-1,0
122,1.705399999976158,1,1,1,1
122,2.562900000035763,1,1,-1,1
122,2.551899999976158,1,1,-1,1
122,2.5895,0.9944444444444444,1,-1,0
122,4.829800000011921,0.55,0,1,0
122,1.795300000011921,1,1,1,1
122,2.084399999976158,0.7361111111111112,1,-1,1
122,1.7170999999642371,1,1,1,0
122,2.771199999988079,0.8361111111111111,1,-1,0
122,1.678,0.9944444444444444,1,1,1
122,1.755,0.9833333333333332,1,1,1
